Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Unit Price,Unit Cost,Quantity,Discount,Sales,Profit
5346,CA-2017-108539,3/21/2017,3/23/2017,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90045,West,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,4,0,11.6,3.36
5347,CA-2017-108539,3/21/2017,3/23/2017,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90045,West,CND-GUM-002,Candy,Gummy,Fruit Gummies,3.2,2.08,3,0.2,7.68,2.38
5348,CA-2017-108539,3/21/2017,3/23/2017,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90045,West,CHO-MLK-002,Chocolate,Milk Chocolate,Almond Chocolate,4.6,2.81,2,0.2,7.36,2.58
5349,CA-2015-149811,1/4/2015,1/10/2015,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Woodbury,Minnesota,55125,Central,CND-GUM-001,Candy,Gummy,Bear Gummies,2.8,1.85,3,0,8.4,2.69
5350,CA-2015-149811,1/4/2015,1/10/2015,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Woodbury,Minnesota,55125,Central,CHO-MLK-001,Chocolate,Milk Chocolate,Milk Bar,3.8,2.36,5,0,19,6.84
5351,US-2017-103814,12/9/2017,12/16/2017,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Park Ridge,Illinois,60068,Central,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,9,0.2,18.72,5.05
5352,CA-2016-123932,9/6/2016,9/12/2016,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Dallas,Texas,75217,Central,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,4,0.2,8.32,2.08
5353,CA-2016-123932,9/6/2016,9/12/2016,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Dallas,Texas,75217,Central,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,2,0.2,4.16,1.04
5354,US-2016-101616,9/3/2016,9/6/2016,First Class,CY-12745,Craig Yedwab,Corporate,United States,Monroe,Louisiana,71203,South,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,8,0,20.8,6.03
5355,CA-2014-113768,5/13/2014,5/19/2014,Standard Class,AH-10030,Aaron Hawkins,Corporate,United States,Los Angeles,California,90004,West,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,6,0.2,12.48,3.12
5356,CA-2014-113768,5/13/2014,5/19/2014,Standard Class,AH-10030,Aaron Hawkins,Corporate,United States,Los Angeles,California,90004,West,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,2,0,17.8,7.65
5357,CA-2016-138037,9/29/2016,10/3/2016,Standard Class,AR-10540,Andy Reiter,Consumer,United States,San Francisco,California,94109,West,BIS-COO-001,Biscuits,Cookie,Butter Cookies,4.2,2.69,5,0.2,16.8,5.38
5358,CA-2014-150490,8/5/2014,8/11/2014,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122,West,CHO-DRK-001,Chocolate,Dark Chocolate,70% Dark Bar,4.8,2.88,1,0,4.8,1.92
5359,CA-2014-150490,8/5/2014,8/11/2014,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122,West,BIS-WAF-001,Biscuits,Wafer,Vanilla Wafer,3.2,2.14,2,0,6.4,2.11
5360,CA-2014-150490,8/5/2014,8/11/2014,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122,West,CND-LOP-002,Candy,Lollipop,Cola Lollipop,1.6,1.15,2,0,3.2,0.9
5361,US-2017-126060,4/14/2017,4/18/2017,Standard Class,DW-13585,Dorothy Wardle,Corporate,United States,Fayetteville,North Carolina,28314,South,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,8,0.2,56.96,22.21
5362,CA-2017-100951,6/9/2017,6/10/2017,First Class,NC-18625,Noah Childs,Corporate,United States,Dallas,Texas,75217,Central,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,5,0.2,20.8,6.03
5363,CA-2016-122017,12/29/2016,1/2/2017,Standard Class,CD-11920,Carlos Daly,Consumer,United States,Wichita,Kansas,67212,Central,CHO-DRK-002,Chocolate,Dark Chocolate,Cocoa Premium,5.5,3.19,6,0,33,13.86
5364,CA-2016-122017,12/29/2016,1/2/2017,Standard Class,CD-11920,Carlos Daly,Consumer,United States,Wichita,Kansas,67212,Central,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,2,0,5.2,1.61
5365,CA-2014-123477,1/18/2014,1/21/2014,Second Class,DW-13195,David Wiener,Corporate,United States,Springfield,Oregon,97477,West,CHO-MLK-001,Chocolate,Milk Chocolate,Milk Bar,3.8,2.36,4,0.2,12.16,3.89
5366,CA-2016-107790,11/20/2016,11/24/2016,Standard Class,EH-13990,Erica Hackney,Consumer,United States,Houston,Texas,77041,Central,CND-HRD-001,Candy,Hard Candy,Mint Candy,1.8,1.26,1,0.2,1.44,0.37
5367,CA-2017-158071,6/10/2017,6/15/2017,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Seattle,Washington,98103,West,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,3,0.2,6.96,1.74
5368,CA-2017-158071,6/10/2017,6/15/2017,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Seattle,Washington,98103,West,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,4,0,20.8,7.28
5369,CA-2017-158071,6/10/2017,6/15/2017,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Seattle,Washington,98103,West,BIS-WAF-002,Biscuits,Wafer,Chocolate Wafer,3.5,2.31,1,0,3.5,1.19
5370,CA-2017-147403,9/10/2017,9/13/2017,First Class,KH-16630,Ken Heidel,Corporate,United States,Akron,Ohio,44312,East,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,3,0.2,8.16,2.2
5371,US-2017-136721,4/8/2017,4/12/2017,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Oak Park,Michigan,48237,Central,CND-HRD-002,Candy,Hard Candy,Caramel Candy,2.2,1.5,2,0,4.4,1.32
5372,US-2017-136721,4/8/2017,4/12/2017,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Oak Park,Michigan,48237,Central,CND-HRD-002,Candy,Hard Candy,Caramel Candy,2.2,1.5,3,0,6.6,1.98
5373,CA-2015-118738,10/24/2015,10/30/2015,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Houston,Texas,77041,Central,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,3,0.2,12.48,3.62
5374,CA-2015-118738,10/24/2015,10/30/2015,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Houston,Texas,77041,Central,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,7,0.3,12.74,2.93
5375,CA-2015-118738,10/24/2015,10/30/2015,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Houston,Texas,77041,Central,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,2,0.2,4.64,1.07
5376,CA-2017-134152,5/27/2017,5/31/2017,Standard Class,RP-19855,Roy Phan,Corporate,United States,Seattle,Washington,98103,West,CND-HRD-001,Candy,Hard Candy,Mint Candy,1.8,1.26,6,0,10.8,3.02
5377,CA-2017-134152,5/27/2017,5/31/2017,Standard Class,RP-19855,Roy Phan,Corporate,United States,Seattle,Washington,98103,West,BIS-WAF-002,Biscuits,Wafer,Chocolate Wafer,3.5,2.31,3,0,10.5,3.36
5378,CA-2014-125542,12/5/2014,12/7/2014,First Class,NB-18655,Nona Balk,Corporate,United States,Philadelphia,Pennsylvania,19134,East,CND-HRD-002,Candy,Hard Candy,Caramel Candy,2.2,1.5,7,0.2,12.32,3.2
5379,CA-2014-125542,12/5/2014,12/7/2014,First Class,NB-18655,Nona Balk,Corporate,United States,Philadelphia,Pennsylvania,19134,East,CND-GUM-002,Candy,Gummy,Fruit Gummies,3.2,2.08,4,0.2,10.24,2.97
5380,CA-2016-136021,8/14/2016,8/18/2016,Standard Class,JM-15580,Jill Matthias,Consumer,United States,Los Angeles,California,90045,West,CND-LOP-001,Candy,Lollipop,Strawberry Lollipop,1.5,1.08,3,0,4.5,1.26
5381,CA-2016-136021,8/14/2016,8/18/2016,Standard Class,JM-15580,Jill Matthias,Consumer,United States,Los Angeles,California,90045,West,BIS-WAF-002,Biscuits,Wafer,Chocolate Wafer,3.5,2.31,6,0.2,16.8,5.04
5382,CA-2016-149195,9/5/2016,9/7/2016,Second Class,DM-13525,Don Miller,Corporate,United States,Houston,Texas,77070,Central,CND-LOP-002,Candy,Lollipop,Cola Lollipop,1.6,1.15,5,0.2,6.4,1.41
5383,CA-2016-149195,9/5/2016,9/7/2016,Second Class,DM-13525,Don Miller,Corporate,United States,Houston,Texas,77070,Central,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,8,0.2,18.56,4.27
5384,CA-2016-149195,9/5/2016,9/7/2016,Second Class,DM-13525,Don Miller,Corporate,United States,Houston,Texas,77070,Central,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,2,0.2,4.16,1.04
5385,CA-2017-161410,6/26/2017,7/3/2017,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Philadelphia,Pennsylvania,19143,East,BIS-WAF-002,Biscuits,Wafer,Chocolate Wafer,3.5,2.31,3,0.4,6.3,1.64
5386,CA-2017-161410,6/26/2017,7/3/2017,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Philadelphia,Pennsylvania,19143,East,CND-HRD-001,Candy,Hard Candy,Mint Candy,1.8,1.26,14,0.4,15.12,3.33
5387,CA-2017-152786,3/12/2017,3/17/2017,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Rogers,Arkansas,72756,South,CHO-MLK-001,Chocolate,Milk Chocolate,Milk Bar,3.8,2.36,9,0,34.2,13
5388,CA-2017-164707,2/18/2017,2/21/2017,Second Class,CV-12805,Cynthia Voltz,Corporate,United States,Los Angeles,California,90045,West,BIS-WAF-002,Biscuits,Wafer,Chocolate Wafer,3.5,2.31,3,0.2,8.4,2.35
5389,CA-2017-164707,2/18/2017,2/21/2017,Second Class,CV-12805,Cynthia Voltz,Corporate,United States,Los Angeles,California,90045,West,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,3,0,10.2,3.16
5390,CA-2017-164707,2/18/2017,2/21/2017,Second Class,CV-12805,Cynthia Voltz,Corporate,United States,Los Angeles,California,90045,West,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,2,0,6.8,2.11
5391,CA-2017-163874,11/10/2017,11/12/2017,Second Class,NC-18535,Nick Crebassa,Corporate,United States,Seattle,Washington,98105,West,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,3,0.2,21.36,8.33
5392,US-2014-123183,11/19/2014,11/25/2014,Standard Class,GR-14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,6,0,53.4,22.96
5393,US-2014-123183,11/19/2014,11/25/2014,Standard Class,GR-14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,2,0,6.8,2.11
5394,US-2014-123183,11/19/2014,11/25/2014,Standard Class,GR-14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East,BIS-WAF-002,Biscuits,Wafer,Chocolate Wafer,3.5,2.31,7,0,24.5,7.84
5395,US-2014-123183,11/19/2014,11/25/2014,Standard Class,GR-14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East,CND-LOP-002,Candy,Lollipop,Cola Lollipop,1.6,1.15,6,0,9.6,2.5
5396,CA-2014-104829,11/18/2014,11/21/2014,Second Class,JG-15805,John Grady,Corporate,United States,Provo,Utah,84604,West,BIS-COO-002,Biscuits,Cookie,Choco Chip Cookies,4.8,3.02,7,0,33.6,11.76
5397,US-2016-147340,9/24/2016,9/24/2016,Same Day,EB-13750,Edward Becker,Corporate,United States,San Francisco,California,94110,West,BIS-COO-001,Biscuits,Cookie,Butter Cookies,4.2,2.69,5,0,21,7.14
5398,CA-2016-145492,11/20/2016,11/27/2016,Standard Class,MC-17605,Matt Connell,Corporate,United States,Los Angeles,California,90004,West,CHO-MLK-002,Chocolate,Milk Chocolate,Almond Chocolate,4.6,2.81,12,0,55.2,20.42
5399,CA-2016-163202,9/27/2016,10/2/2016,Standard Class,BM-11650,Brian Moss,Corporate,United States,Lancaster,Ohio,43130,East,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,3,0.7,4.68,0.89
5400,CA-2016-117681,4/9/2016,4/14/2016,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Los Angeles,California,90004,West,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,5,0.15,11.05,3.09
5401,CA-2017-132262,9/21/2017,9/23/2017,First Class,ML-18265,Muhammed Lee,Consumer,United States,Seattle,Washington,98103,West,BIS-WAF-002,Biscuits,Wafer,Chocolate Wafer,3.5,2.31,2,0,7,2.38
5402,CA-2017-132262,9/21/2017,9/23/2017,First Class,ML-18265,Muhammed Lee,Consumer,United States,Seattle,Washington,98103,West,BIS-COO-001,Biscuits,Cookie,Butter Cookies,4.2,2.69,2,0,8.4,3.02
5403,CA-2017-123043,8/24/2017,8/29/2017,Standard Class,AH-10195,Alan Haines,Corporate,United States,New York City,New York,10024,East,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,4,0.2,8.32,2.08
5404,CA-2017-123043,8/24/2017,8/29/2017,Standard Class,AH-10195,Alan Haines,Corporate,United States,New York City,New York,10024,East,CND-GUM-002,Candy,Gummy,Fruit Gummies,3.2,2.08,1,0.2,2.56,0.74
5405,US-2016-143280,2/22/2016,2/26/2016,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,Los Angeles,California,90045,West,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,5,0.2,11.6,2.9
5406,US-2016-143280,2/22/2016,2/26/2016,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,Los Angeles,California,90045,West,BIS-WAF-002,Biscuits,Wafer,Chocolate Wafer,3.5,2.31,1,0,3.5,1.19
5407,US-2016-143280,2/22/2016,2/26/2016,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,Los Angeles,California,90045,West,CHO-DRK-001,Chocolate,Dark Chocolate,70% Dark Bar,4.8,2.88,3,0,14.4,5.76
5408,CA-2017-108854,12/8/2017,12/14/2017,Standard Class,DM-13345,Denise Monton,Corporate,United States,San Francisco,California,94109,West,CND-LOP-002,Candy,Lollipop,Cola Lollipop,1.6,1.15,4,0,6.4,1.66
5409,CA-2017-108854,12/8/2017,12/14/2017,Standard Class,DM-13345,Denise Monton,Corporate,United States,San Francisco,California,94109,West,CND-GUM-002,Candy,Gummy,Fruit Gummies,3.2,2.08,1,0.2,2.56,0.74
5410,CA-2017-108854,12/8/2017,12/14/2017,Standard Class,DM-13345,Denise Monton,Corporate,United States,San Francisco,California,94109,West,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,3,0.2,6.24,1.56
5411,CA-2017-108854,12/8/2017,12/14/2017,Standard Class,DM-13345,Denise Monton,Corporate,United States,San Francisco,California,94109,West,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,1,0,2.9,0.78
5412,CA-2017-166856,9/18/2017,9/22/2017,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Clovis,New Mexico,88101,West,CND-LOP-001,Candy,Lollipop,Strawberry Lollipop,1.5,1.08,7,0.2,8.4,2.02
5413,CA-2017-166856,9/18/2017,9/22/2017,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Clovis,New Mexico,88101,West,CND-GUM-001,Candy,Gummy,Bear Gummies,2.8,1.85,3,0,8.4,2.86
5414,CA-2016-153157,9/11/2016,9/14/2016,First Class,TB-21625,Trudy Brown,Consumer,United States,Wichita,Kansas,67212,Central,CND-LOP-001,Candy,Lollipop,Strawberry Lollipop,1.5,1.08,5,0,7.5,2.1
5415,US-2017-125647,9/23/2017,9/28/2017,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60653,Central,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,6,0.8,4.08,0.69
5416,US-2017-125647,9/23/2017,9/28/2017,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60653,Central,BIS-WAF-001,Biscuits,Wafer,Vanilla Wafer,3.2,2.14,4,0.2,10.24,2.97
5417,US-2017-125647,9/23/2017,9/28/2017,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60653,Central,CHO-MLK-002,Chocolate,Milk Chocolate,Almond Chocolate,4.6,2.81,2,0.2,7.36,2.58
5418,CA-2014-132542,10/6/2014,10/8/2014,Second Class,AM-10360,Alice McCarthy,Corporate,United States,Omaha,Nebraska,68104,Central,CND-LOP-002,Candy,Lollipop,Cola Lollipop,1.6,1.15,2,0,3.2,0.83
5419,CA-2015-110877,10/23/2015,10/26/2015,First Class,JE-15715,Joe Elijah,Consumer,United States,Houston,Texas,77041,Central,CND-GUM-001,Candy,Gummy,Bear Gummies,2.8,1.85,7,0.2,15.68,4.7
5420,CA-2015-110877,10/23/2015,10/26/2015,First Class,JE-15715,Joe Elijah,Consumer,United States,Houston,Texas,77041,Central,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,2,0.2,4.16,1.12
5421,US-2016-151827,3/31/2016,4/2/2016,Second Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19134,East,CND-GUM-001,Candy,Gummy,Bear Gummies,2.8,1.85,3,0.4,5.04,1.31
5422,US-2016-151827,3/31/2016,4/2/2016,Second Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19134,East,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,2,0.2,4.64,1.16
5423,US-2016-163258,12/29/2016,1/2/2017,Standard Class,PF-19225,Phillip Flathmann,Consumer,United States,Los Angeles,California,90045,West,CHO-DRK-001,Chocolate,Dark Chocolate,70% Dark Bar,4.8,2.88,3,0.2,11.52,4.15
5424,CA-2017-103009,11/3/2017,11/5/2017,Second Class,PJ-18835,Patrick Jones,Corporate,United States,Richmond,Kentucky,40475,South,CND-GUM-002,Candy,Gummy,Fruit Gummies,3.2,2.08,5,0,16,5.28
5425,US-2017-120649,1/20/2017,1/26/2017,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,Waterbury,Connecticut,6708,East,CHO-DRK-001,Chocolate,Dark Chocolate,70% Dark Bar,4.8,2.88,2,0,9.6,3.84
5426,CA-2016-153598,12/3/2016,12/6/2016,First Class,NM-18520,Neoma Murray,Consumer,United States,Los Angeles,California,90045,West,BIS-COO-002,Biscuits,Cookie,Choco Chip Cookies,4.8,3.02,5,0,24,8.88
5427,CA-2016-153598,12/3/2016,12/6/2016,First Class,NM-18520,Neoma Murray,Consumer,United States,Los Angeles,California,90045,West,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,6,0,31.2,10.92
5428,US-2016-108497,6/14/2016,6/14/2016,Same Day,MH-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90036,West,CND-HRD-001,Candy,Hard Candy,Mint Candy,1.8,1.26,5,0.15,7.65,1.99
5429,CA-2016-113096,9/2/2016,9/4/2016,First Class,SZ-20035,Sam Zeldin,Home Office,United States,San Francisco,California,94122,West,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,3,0,8.7,2.44
5430,CA-2014-136861,9/5/2014,9/7/2014,First Class,PR-18880,Patrick Ryan,Consumer,United States,Saint Petersburg,Florida,33710,South,CND-LOP-001,Candy,Lollipop,Strawberry Lollipop,1.5,1.08,2,0.2,2.4,0.58
5431,CA-2017-117422,10/21/2017,10/25/2017,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,Lakewood,Ohio,44107,East,CND-HRD-002,Candy,Hard Candy,Caramel Candy,2.2,1.5,2,0.2,3.52,0.95
5432,CA-2017-117422,10/21/2017,10/25/2017,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,Lakewood,Ohio,44107,East,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,1,0.2,2.32,0.56
5433,CA-2017-117422,10/21/2017,10/25/2017,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,Lakewood,Ohio,44107,East,CHO-MLK-002,Chocolate,Milk Chocolate,Almond Chocolate,4.6,2.81,4,0.7,5.52,1.32
5434,CA-2017-129707,4/25/2017,4/29/2017,Standard Class,LH-16750,Larry Hughes,Consumer,United States,Chandler,Arizona,85224,West,CND-HRD-002,Candy,Hard Candy,Caramel Candy,2.2,1.5,4,0.2,7.04,1.97
5435,CA-2015-160171,10/19/2015,10/24/2015,Standard Class,RM-19675,Robert Marley,Home Office,United States,Los Angeles,California,90008,West,CND-LOP-001,Candy,Lollipop,Strawberry Lollipop,1.5,1.08,5,0,7.5,2.03
5436,CA-2015-160171,10/19/2015,10/24/2015,Standard Class,RM-19675,Robert Marley,Home Office,United States,Los Angeles,California,90008,West,CND-HRD-002,Candy,Hard Candy,Caramel Candy,2.2,1.5,3,0,6.6,2.05
5437,CA-2014-103317,7/5/2014,7/8/2014,First Class,DM-13525,Don Miller,Corporate,United States,Palm Coast,Florida,32137,South,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,2,0.2,5.44,1.47
5438,CA-2014-103317,7/5/2014,7/8/2014,First Class,DM-13525,Don Miller,Corporate,United States,Palm Coast,Florida,32137,South,CHO-MLK-002,Chocolate,Milk Chocolate,Almond Chocolate,4.6,2.81,5,0.7,6.9,1.59
5439,CA-2014-103317,7/5/2014,7/8/2014,First Class,DM-13525,Don Miller,Corporate,United States,Palm Coast,Florida,32137,South,CND-GUM-002,Candy,Gummy,Fruit Gummies,3.2,2.08,3,0.2,7.68,2.23
5440,CA-2016-167115,4/4/2016,4/9/2016,Standard Class,EH-14185,Evan Henry,Consumer,United States,New York City,New York,10035,East,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,2,0.2,4.64,1.16
5441,US-2017-153633,11/13/2017,11/18/2017,Second Class,TC-21295,Toby Carlisle,Consumer,United States,Jupiter,Florida,33458,South,CND-GUM-001,Candy,Gummy,Bear Gummies,2.8,1.85,1,0.2,2.24,0.67
5442,CA-2017-155929,9/9/2017,9/13/2017,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Glendale,Arizona,85301,West,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,2,0.2,4.64,1.16
5443,CA-2015-148712,4/17/2015,4/23/2015,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,New York City,New York,10035,East,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,1,0,3.4,1.12
5444,CA-2015-148712,4/17/2015,4/23/2015,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,New York City,New York,10035,East,CHO-MLK-001,Chocolate,Milk Chocolate,Milk Bar,3.8,2.36,13,0.2,39.52,13.44
5445,CA-2015-148712,4/17/2015,4/23/2015,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,New York City,New York,10035,East,CND-GUM-002,Candy,Gummy,Fruit Gummies,3.2,2.08,3,0,9.6,3.36
5446,CA-2016-128307,7/25/2016,7/29/2016,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Houston,Texas,77041,Central,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,1,0.2,7.12,2.85
5447,US-2016-127425,8/26/2016,8/31/2016,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,New York City,New York,10035,East,BIS-WAF-001,Biscuits,Wafer,Vanilla Wafer,3.2,2.14,6,0,19.2,5.95
5448,US-2016-127425,8/26/2016,8/31/2016,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,New York City,New York,10035,East,BIS-COO-002,Biscuits,Cookie,Choco Chip Cookies,4.8,3.02,5,0,24,8.4
5449,US-2014-119081,9/12/2014,9/19/2014,Standard Class,TA-21385,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062,Central,CND-GUM-002,Candy,Gummy,Fruit Gummies,3.2,2.08,3,0,9.6,3.26
5450,US-2014-119081,9/12/2014,9/19/2014,Standard Class,TA-21385,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062,Central,CND-LOP-001,Candy,Lollipop,Strawberry Lollipop,1.5,1.08,5,0,7.5,2.03
5451,US-2014-119081,9/12/2014,9/19/2014,Standard Class,TA-21385,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062,Central,CND-HRD-002,Candy,Hard Candy,Caramel Candy,2.2,1.5,2,0,4.4,1.36
5452,US-2014-119081,9/12/2014,9/19/2014,Standard Class,TA-21385,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062,Central,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,2,0,6.8,2.18
5453,CA-2016-140613,7/22/2016,7/29/2016,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Sparks,Nevada,89431,West,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,5,0,13,3.9
5454,US-2017-108700,5/19/2017,5/23/2017,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,Rockford,Illinois,61107,Central,CHO-MLK-002,Chocolate,Milk Chocolate,Almond Chocolate,4.6,2.81,6,0.2,22.08,7.29
5455,CA-2017-160962,4/28/2017,5/2/2017,Standard Class,MC-17605,Matt Connell,Corporate,United States,Philadelphia,Pennsylvania,19143,East,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,1,0.2,2.32,0.53
